procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 702752 120443008  17356 740268    0    0    69   312    0    0 12  9 78  1  0
16  6 702752 119864096  21076 742612    0    0 435636 16716 108370 270220 19  7 66  8  0
19  3 702752 119536768  23076 751356    0    0 305904 19936 140361 292514 24  8 62  6  0
17  5 702752 119227424  25084 761832    0    0 296920 20888 149355 308579 24  8 62  6  0
16  5 702752 118936064  27052 769076    0    0 283168 20368 141951 308587 24  8 62  6  0
16  3 702752 118656376  29056 776672    0    0 269012 20984 145754 320458 24  8 62  5  0
18  4 702752 118379824  31052 784332    0    0 260896 20724 147523 323367 24  9 62  5  0
10  5 702752 118120560  33060 791532    0    0 250988 20848 155698 327531 25  8 61  5  0
31  0 702752 117869248  35056 798936    0    0 238180 21348 151531 327898 25  8 62  5  0
15  6 702752 117632720  37056 806460    0    0 227860 21016 151233 333495 25  8 62  5  0
15  5 702752 117407696  39056 813368    0    0 215352 20348 150790 333003 25  9 62  5  0
12  5 702752 117185984  41064 820252    0    0 209416 20720 159936 346546 25  8 62  5  0
20  4 702752 116968240  43068 826940    0    0 200084 20752 169984 350451 26  9 61  5  0
26  1 702752 116773632  45052 833780    0    0 183596 20212 160423 334542 25  8 63  4  0
 3  1 702752 116582304  47028 840800    0    0 178896 20612 165619 345478 26  9 61  4  0
20  3 702752 116399920  49036 847216    0    0 171924 20316 165025 351483 26  8 61  4  0
17  2 702752 116216480  51044 853820    0    0 167344 20908 170033 371702 26  8 61  4  0
13  2 702752 116048968  52964 860248    0    0 158552 20476 169354 364878 27  8 61  4  0
12  5 702752 115885264  54748 867356    0    0 150208 20884 172700 367474 27  8 61  4  0
15  5 702752 115730512  56732 874000    0    0 145296 20720 179765 378561 27  9 60  3  0
22  2 702752 115573504  58840 883328    0    0 140668 20468 173763 376650 27  8 61  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  3 702752 115405096  61236 904532    0    0 138120 95368 174545 378581 28  9 59  4  0
20  1 702752 115268856  63928 907592    0    0 127148 63548 174016 385460 28  9 59  4  0
17  4 702752 115122568  68768 921320    0    0 123952 63820 181156 387025 28  9 59  4  0
18  3 702752 114935296  70912 982160    0    0 193340 109524 182747 384922 28  9 60  4  0
15  3 702752 114802248  73020 990664    0    0 120920 30016 182476 386371 28  8 59  5  0
20  7 702752 114541584  75024 1132448    0    0 318232 235520 175734 378075 27  9 60  4  0
14  5 702752 114423008  77060 1143684    0    0 251776 176032 177690 388257 27  9 59  5  0
19  6 702752 114273536  79068 1192732    0    0 207736 135128 178664 394408 28  9 59  4  0
18  3 702752 114301248  81220 1066312    0    0 163340 110840 181264 391820 27  9 59  4  0
21  3 702752 114142656  83332 1132612    0    0 251604 192680 186493 394910 27  9 60  4  0
18  5 702752 114077712  85364 1105068    0    0 110672 42024 188660 410958 28  9 58  5  0
24  6 702752 113930704  87456 1152968    0    0 207120 154488 191826 399109 27  9 59  5  0
22  1 702752 113848080  89568 1147680    0    0 230908 182524 188118 391516 28  9 58  5  0
23  5 702752 113718216  91604 1194596    0    0 169024 122908 189276 406832 29  9 57  5  0
17  6 702752 113665296  93780 1161796    0    0 196312 147228 188970 399581 28  9 58  6  0
20  5 702752 113607664  95812 1138496    0    0 133576 84752 194461 405336 29  9 57  6  0
 7  3 702752 113541248  97928 1128660    0    0 131336 91496 192424 410902 29  8 58  5  0
10  1 702752 113411872 100044 1179172    0    0 227004 189876 195351 414264 28  9 59  3  0
21  2 702752 113362672 102076 1155568    0    0 110332 63324 196777 420134 29  9 58  4  0
20  2 702752 113210424 104204 1231040    0    0 257240 233948 189813 407762 28  9 60  3  0
17  3 702752 113153696 106184 1217588    0    0 101780 57096 199621 418023 29  8 59  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  1 702752 113127328 108332 1176756    0    0 141640 116984 194918 414334 28  9 58  4  0
 2  3 702752 112919328 109668 1316972    0    0 280556 246720 194531 400249 28  9 60  2  0
22  3 702752 112850032 110672 1322104    0    0 57328 28772 204999 436780 30  9 58  4  0
26  0 702752 112942432 111724 1173232    0    0 115828 95908 198077 418230 29  8 59  3  0
14  1 702752 112674592 112828 1381020    0    0 354796 336592 183664 379808 27 10 61  2  0
23  2 702752 112607008 113832 1385812    0    0 51444 22320 208474 432254 30  9 59  3  0
 5  2 702752 112542664 114828 1392156    0    0 50376 22460 203399 438492 29  9 59  3  0
26  1 702752 112386096 115940 1502476    0    0 160024 150968 193348 402083 29  9 58  4  0
21  3 702752 112258496 116932 1564400    0    0 179456 152496 198841 411334 29  9 59  3  0
24  0 702752 112334464 118000 1442472    0    0 86332 73928 202106 427947 30  9 59  3  0
24  3 702752 112152056 118776 1568064    0    0 247808 292608 186098 389835 27  8 62  2  0
19  3 702752 112049528 119072 1618260    0    0 164916 152076 195817 415231 29  9 59  3  0
22  4 702752 112138288 120088 1484988    0    0 62628 42432 215258 440814 30  9 57  4  0
21  3 702752 112096784 121128 1475920    0    0 72144 62048 207634 428378 29  9 56  6  0
38  2 702752 112035680 121944 1494608    0    0 100952 101548 212451 426704 30  8 59  3  0
23  2 702752 111896216 122228 1581776    0    0 272864 252564 206348 407367 29  9 60  2  0
22  2 702752 111848096 122996 1587916    0    0 80424 66096 199701 423379 29  9 59  3  0
 4  4 702752 111922360 123280 1472212    0    0 98780 94200 200203 422009 29  9 58  4  0
22  1 702752 111741424 124204 1607992    0    0 199608 192324 203971 415388 29 10 59  3  0
21  2 702752 111816400 125244 1496188    0    0 66684 58744 203217 437318 30  9 58  3  0
21  1 702752 111597424 126256 1668512    0    0 309024 303124 197049 398120 29  9 60  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  2 702752 111613392 127028 1613312    0    0 86184 82784 213165 437465 30 10 58  3  0
30  3 702752 111605696 127308 1581200    0    0 104980 99824 203371 425074 29  9 59  3  0
24  3 702752 111553008 128064 1597824    0    0 33040 24268 211467 436142 30  9 57  4  0
25  0 702752 111507424 128368 1598880    0    0 204636 218660 210906 436094 29 10 59  2  0
21  1 702752 111499040 129188 1578128    0    0 123028 114176 210232 430384 30  9 59  2  0
18  4 702752 111339032 129496 1699340    0    0 203904 205940 200443 406911 29  9 60  2  0
18  4 702752 111345192 130604 1652876    0    0 103232 95192 208502 430826 30  9 57  3  0
24  3 702752 111404000 131616 1559124    0    0 40136 34636 208583 433262 30  9 55  6  0
21  1 702752 111351816 132656 1579300    0    0 101728 103040 207058 431270 30  9 57  5  0
16  5 702752 111299600 133676 1595992    0    0 70592 73356 212899 442597 30  9 58  3  0
 6  2 702752 111205472 134728 1649316    0    0 202040 202964 209845 420163 29  9 59  2  0
10  2 702752 111278968 134888 1550204    0    0 38000 53128 212883 441225 29  9 58  4  0
21  1 702752 111167184 135792 1627040    0    0 123224 120920 207842 428148 29  9 59  3  0
 4  2 702752 111112928 136184 1651600    0    0 191076 184788 206904 416917 29  9 60  2  0
 5  3 702752 111050544 136408 1676972    0    0 160672 165772 210230 435734 30  9 59  2  0
21  2 702752 110910880 137304 1779380    0    0 119260 124972 213214 429029 30  9 59  2  0
22  0 702752 110952880 137740 1712040    0    0 158572 161488 208250 425868 29  9 59  2  0
12  5 702752 110879968 138508 1752132    0    0 149376 146028 209388 433197 29  9 59  2  0
19  3 702752 110833488 139360 1768568    0    0 25596 26124 219379 450802 31  9 56  4  0
24  1 702752 110875496 140452 1700760    0    0 127640 149936 212864 435052 30 10 57  3  0
10  3 702752 110789440 141232 1750528    0    0 177924 173432 202675 417935 29  9 60  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
29  0 702752 110654920 141300 1849132    0    0 217468 224220 207923 411930 30  9 60  1  0
25  2 702752 110616640 141320 1863228    0    0 54488 66732 212882 444979 30  9 58  3  0
17  5 702752 110738752 141344 1722044    0    0 33844 26724 216515 450908 30  9 57  4  0
20  3 702752 110566256 141356 1861960    0    0 257972 280516 201477 408568 29  9 59  2  0
20  2 702752 110531896 141384 1867628    0    0 23684 25928 221546 453950 31  9 58  3  0
14  3 702752 110625232 141400 1747772    0    0 125768 140096 215588 436845 30  9 58  3  0
 5  1 702752 110623632 141420 1726724    0    0 115816 124544 220121 448141 30  9 57  4  0
19  4 702752 110515472 141452 1804280    0    0 113812 118280 205779 432036 30 10 57  4  0
17  2 702752 110444072 141460 1842228    0    0 226376 247392 204736 423395 30  9 58  3  0
19  1 702752 110535248 141488 1731852    0    0 31344 39252 221941 453829 31  9 58  3  0
22  1 702752 110462848 142372 1781220    0    0 133376 144828 213667 441828 30  9 59  2  0
22  1 702752 110320624 142600 1892416    0    0 275128 284344 206130 413650 29 10 60  2  0
20  5 702752 110252464 142604 1937492    0    0 103884 106660 212219 439695 30  9 57  4  0
21  4 702752 110383696 142624 1784028    0    0 42400 55980 214504 456507 30 10 55  5  0
26  1 702752 110365744 142860 1779040    0    0 63060 88152 215131 437340 30  9 58  3  0
22  2 702752 110305952 143088 1806440    0    0 102656 99888 212734 433096 29  9 59  3  0
 9  2 702752 110149488 143288 1941688    0    0 244312 259696 215001 426247 29 10 60  2  0
23  3 702752 110077048 143428 1985976    0    0 62400 74981 220442 448002 31  9 58  2  0
