sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2308.41, reads: 32471.70, writes: 9242.64, response time: 11.51ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2869.00, reads: 40184.05, writes: 11475.02, response time: 9.24ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2977.01, reads: 41658.16, writes: 11909.04, response time: 9.16ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2995.00, reads: 41926.94, writes: 11981.98, response time: 9.04ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 3116.00, reads: 43695.94, writes: 12461.98, response time: 8.75ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3090.97, reads: 43222.58, writes: 12361.88, response time: 8.53ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3107.03, reads: 43473.40, writes: 12431.11, response time: 8.85ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3199.00, reads: 44805.03, writes: 12795.01, response time: 8.37ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3267.01, reads: 45693.19, writes: 13062.06, response time: 8.06ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3341.98, reads: 46829.75, writes: 13366.93, response time: 7.74ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3366.01, reads: 47119.18, writes: 13470.05, response time: 7.92ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3382.00, reads: 47343.93, writes: 13525.98, response time: 7.82ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3446.99, reads: 48293.93, writes: 13786.98, response time: 7.49ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3508.01, reads: 49120.07, writes: 14057.02, response time: 7.20ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3479.01, reads: 48684.08, writes: 13894.02, response time: 7.70ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3537.99, reads: 49536.89, writes: 14153.97, response time: 7.52ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3618.01, reads: 50660.10, writes: 14469.03, response time: 7.17ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3532.99, reads: 49485.86, writes: 14166.96, response time: 7.65ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3530.01, reads: 49354.09, writes: 14081.03, response time: 7.78ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3594.99, reads: 50339.87, writes: 14380.96, response time: 7.62ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3632.00, reads: 50833.03, writes: 14531.01, response time: 7.12ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3589.01, reads: 50272.09, writes: 14361.03, response time: 7.44ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3424.00, reads: 47917.99, writes: 13694.00, response time: 8.01ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3354.00, reads: 46938.96, writes: 13411.99, response time: 8.08ms (95%), errors: 0.00, reconnects:  0.00
