sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2164.53, reads: 30469.43, writes: 8658.13, response time: 11.77ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2711.99, reads: 37995.90, writes: 10859.97, response time: 9.69ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2843.02, reads: 39763.25, writes: 11364.07, response time: 9.12ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2827.99, reads: 39609.91, writes: 11309.97, response time: 9.37ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2888.99, reads: 40385.88, writes: 11556.97, response time: 9.29ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2998.01, reads: 42016.21, writes: 11991.06, response time: 8.61ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3007.00, reads: 42102.97, writes: 12040.99, response time: 8.59ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 2970.99, reads: 41578.90, writes: 11868.97, response time: 8.85ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3020.90, reads: 42291.57, writes: 12085.59, response time: 8.49ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3054.11, reads: 42827.55, writes: 12228.44, response time: 8.74ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3217.00, reads: 44992.03, writes: 12866.01, response time: 7.99ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3203.00, reads: 44837.01, writes: 12807.00, response time: 8.37ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3252.00, reads: 45544.97, writes: 13013.99, response time: 7.97ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3246.00, reads: 45380.03, writes: 12998.01, response time: 8.25ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3310.00, reads: 46379.94, writes: 13221.98, response time: 8.02ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3357.97, reads: 47018.62, writes: 13433.89, response time: 7.90ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3359.00, reads: 47026.01, writes: 13436.00, response time: 7.99ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3409.00, reads: 47753.99, writes: 13629.00, response time: 7.51ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3396.03, reads: 47529.43, writes: 13602.12, response time: 7.92ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3411.97, reads: 47800.62, writes: 13637.89, response time: 7.53ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3447.01, reads: 48210.08, writes: 13784.02, response time: 7.67ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3441.99, reads: 48199.93, writes: 13773.98, response time: 7.89ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3276.98, reads: 45906.67, writes: 13141.91, response time: 8.05ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3512.02, reads: 49116.25, writes: 14004.07, response time: 7.21ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 3292.01, reads: 46135.17, writes: 13171.05, response time: 8.16ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3541.99, reads: 49560.91, writes: 14172.97, response time: 7.37ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 3475.02, reads: 48676.34, writes: 13906.10, response time: 7.75ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3647.98, reads: 51095.73, writes: 14614.92, response time: 7.22ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3293.00, reads: 46077.00, writes: 13156.00, response time: 8.98ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 3493.00, reads: 48857.00, writes: 13971.00, response time: 7.48ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 3607.99, reads: 50541.79, writes: 14434.94, response time: 7.81ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 3598.01, reads: 50370.12, writes: 14373.04, response time: 7.43ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 3362.03, reads: 47066.36, writes: 13444.10, response time: 7.56ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 3569.99, reads: 49969.84, writes: 14284.96, response time: 8.12ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 3551.98, reads: 49747.73, writes: 14199.92, response time: 7.63ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 3572.00, reads: 50013.06, writes: 14288.02, response time: 7.56ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 3564.01, reads: 49826.11, writes: 14256.03, response time: 7.54ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 16, tps: 3674.99, reads: 51489.82, writes: 14702.95, response time: 6.91ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 16, tps: 3357.01, reads: 47016.08, writes: 13433.02, response time: 8.05ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 3667.00, reads: 51277.06, writes: 14667.02, response time: 7.06ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 16, tps: 3525.00, reads: 49439.99, writes: 14096.00, response time: 8.17ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 16, tps: 3680.99, reads: 51501.86, writes: 14719.96, response time: 7.27ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 16, tps: 3779.00, reads: 52942.03, writes: 15129.01, response time: 6.79ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 16, tps: 3658.01, reads: 51212.13, writes: 14668.04, response time: 6.98ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 16, tps: 3551.00, reads: 49633.93, writes: 14159.98, response time: 7.58ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 16, tps: 3697.00, reads: 51769.00, writes: 14796.00, response time: 7.35ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 16, tps: 3867.00, reads: 54143.94, writes: 15467.98, response time: 6.76ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 16, tps: 3691.03, reads: 51734.43, writes: 14779.12, response time: 7.30ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 16, tps: 3813.97, reads: 53333.63, writes: 15238.89, response time: 6.79ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 3861.01, reads: 54063.11, writes: 15438.03, response time: 6.92ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 16, tps: 3651.97, reads: 51146.56, writes: 14632.87, response time: 7.32ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 16, tps: 3978.01, reads: 55618.12, writes: 15896.04, response time: 6.32ms (95%), errors: 0.00, reconnects:  0.00
[  53s] threads: 16, tps: 3606.02, reads: 50513.27, writes: 14420.08, response time: 7.64ms (95%), errors: 0.00, reconnects:  0.00
[  54s] threads: 16, tps: 3832.00, reads: 53722.97, writes: 15338.99, response time: 6.61ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 16, tps: 3747.99, reads: 52456.87, writes: 14985.96, response time: 6.93ms (95%), errors: 0.00, reconnects:  0.00
[  56s] threads: 16, tps: 2752.99, reads: 38569.92, writes: 11028.98, response time: 14.03ms (95%), errors: 0.00, reconnects:  0.00
[  57s] threads: 16, tps: 3439.02, reads: 48129.21, writes: 13736.06, response time: 9.22ms (95%), errors: 0.00, reconnects:  0.00
[  58s] threads: 16, tps: 3954.00, reads: 55328.98, writes: 15808.99, response time: 6.48ms (95%), errors: 0.00, reconnects:  0.00
[  59s] threads: 16, tps: 3987.00, reads: 55822.05, writes: 15946.01, response time: 6.35ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 3992.99, reads: 55875.93, writes: 15972.98, response time: 6.52ms (95%), errors: 0.00, reconnects:  0.00
[  61s] threads: 16, tps: 4013.03, reads: 56169.38, writes: 16052.11, response time: 6.38ms (95%), errors: 0.00, reconnects:  0.00
[  62s] threads: 16, tps: 3971.97, reads: 55688.61, writes: 15898.89, response time: 6.41ms (95%), errors: 0.00, reconnects:  0.00
[  63s] threads: 16, tps: 3819.03, reads: 53451.38, writes: 15279.11, response time: 7.10ms (95%), errors: 0.00, reconnects:  0.00
[  64s] threads: 16, tps: 3892.00, reads: 54471.05, writes: 15564.01, response time: 7.14ms (95%), errors: 0.00, reconnects:  0.00
[  65s] threads: 16, tps: 3967.96, reads: 55536.47, writes: 15869.85, response time: 6.46ms (95%), errors: 0.00, reconnects:  0.00
[  66s] threads: 16, tps: 3770.03, reads: 52764.46, writes: 15079.13, response time: 7.14ms (95%), errors: 0.00, reconnects:  0.00
[  67s] threads: 16, tps: 3884.00, reads: 54386.04, writes: 15549.01, response time: 7.05ms (95%), errors: 0.00, reconnects:  0.00
[  68s] threads: 16, tps: 3719.00, reads: 52091.99, writes: 14885.00, response time: 7.43ms (95%), errors: 0.00, reconnects:  0.00
[  69s] threads: 16, tps: 3856.97, reads: 53941.55, writes: 15398.87, response time: 6.84ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 3875.03, reads: 54196.45, writes: 15496.13, response time: 6.99ms (95%), errors: 0.00, reconnects:  0.00
[  71s] threads: 16, tps: 3769.00, reads: 52857.94, writes: 15109.98, response time: 6.58ms (95%), errors: 0.00, reconnects:  0.00
[  72s] threads: 16, tps: 3805.99, reads: 53270.92, writes: 15196.98, response time: 6.94ms (95%), errors: 0.00, reconnects:  0.00
[  73s] threads: 16, tps: 3771.98, reads: 52792.72, writes: 15096.92, response time: 7.25ms (95%), errors: 0.00, reconnects:  0.00
[  74s] threads: 16, tps: 3768.03, reads: 52827.37, writes: 15103.10, response time: 7.41ms (95%), errors: 0.00, reconnects:  0.00
[  75s] threads: 16, tps: 3984.00, reads: 55676.04, writes: 15893.01, response time: 6.37ms (95%), errors: 0.00, reconnects:  0.00
