sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2689.81, reads: 37823.26, writes: 10774.22, response time: 10.82ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 3413.01, reads: 47784.19, writes: 13645.05, response time: 8.54ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 3520.00, reads: 49249.06, writes: 14074.02, response time: 8.20ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 3553.01, reads: 49760.09, writes: 14218.03, response time: 8.25ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 3689.00, reads: 51667.03, writes: 14760.01, response time: 7.92ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3778.00, reads: 52910.95, writes: 15108.99, response time: 7.79ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3849.01, reads: 53813.12, writes: 15395.04, response time: 7.64ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3871.99, reads: 54216.89, writes: 15482.97, response time: 7.76ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3877.00, reads: 54297.98, writes: 15512.99, response time: 7.56ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 4145.00, reads: 58029.93, writes: 16571.98, response time: 7.21ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 4162.01, reads: 58308.15, writes: 16652.04, response time: 7.28ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 4262.93, reads: 59710.04, writes: 17051.73, response time: 6.63ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 4373.06, reads: 61167.84, writes: 17495.24, response time: 6.46ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 4297.01, reads: 60139.18, writes: 17189.05, response time: 6.98ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 4336.99, reads: 60767.84, writes: 17344.95, response time: 7.10ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 4435.01, reads: 62069.16, writes: 17742.05, response time: 6.79ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 4479.00, reads: 62655.95, writes: 17919.98, response time: 6.67ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 4528.99, reads: 63414.83, writes: 18104.95, response time: 6.53ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 4352.00, reads: 60959.05, writes: 17427.01, response time: 6.75ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 4519.01, reads: 63281.09, writes: 18085.03, response time: 6.74ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 4620.98, reads: 64671.72, writes: 18464.92, response time: 6.31ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 4142.00, reads: 58046.03, writes: 16619.01, response time: 8.01ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 4162.99, reads: 58260.86, writes: 16594.96, response time: 7.69ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 4156.02, reads: 58170.26, writes: 16625.07, response time: 7.88ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 4181.99, reads: 58531.88, writes: 16729.97, response time: 7.76ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 4408.95, reads: 61728.33, writes: 17643.81, response time: 7.36ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 4250.06, reads: 59513.90, writes: 17003.26, response time: 7.66ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 4383.98, reads: 61395.72, writes: 17535.92, response time: 7.30ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 4255.01, reads: 59514.14, writes: 17034.04, response time: 7.32ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 4356.99, reads: 60943.80, writes: 17405.94, response time: 7.28ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 4552.00, reads: 63852.06, writes: 18209.02, response time: 7.23ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 4570.01, reads: 63927.11, writes: 18289.03, response time: 6.89ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 4587.01, reads: 64273.15, writes: 18373.04, response time: 7.00ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 4411.98, reads: 61710.75, writes: 17611.93, response time: 7.26ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 4419.02, reads: 61891.30, writes: 17678.09, response time: 7.11ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 4987.00, reads: 69776.00, writes: 19942.00, response time: 5.58ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 4525.98, reads: 63440.70, writes: 18109.91, response time: 7.16ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 16, tps: 4491.00, reads: 62830.00, writes: 17969.00, response time: 7.12ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 16, tps: 4411.00, reads: 61704.03, writes: 17639.01, response time: 7.17ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 4474.01, reads: 62720.15, writes: 17900.04, response time: 6.88ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 16, tps: 4881.00, reads: 68307.00, writes: 19523.00, response time: 6.05ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 16, tps: 4477.00, reads: 62651.95, writes: 17904.99, response time: 6.99ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 16, tps: 4386.00, reads: 61421.99, writes: 17542.00, response time: 7.21ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 16, tps: 4512.99, reads: 63176.91, writes: 18046.97, response time: 6.94ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 16, tps: 4576.01, reads: 64080.18, writes: 18326.05, response time: 7.16ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 16, tps: 4614.00, reads: 64608.07, writes: 18445.02, response time: 6.85ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 16, tps: 4982.00, reads: 69702.03, writes: 19922.01, response time: 5.68ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 16, tps: 4588.00, reads: 64173.95, writes: 18343.98, response time: 7.09ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 16, tps: 4517.99, reads: 63337.92, writes: 18081.98, response time: 6.91ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 4425.99, reads: 61920.86, writes: 17693.96, response time: 7.14ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 16, tps: 4632.02, reads: 64832.23, writes: 18528.06, response time: 6.80ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 16, tps: 5014.99, reads: 70264.93, writes: 20077.98, response time: 5.50ms (95%), errors: 0.00, reconnects:  0.00
[  53s] threads: 16, tps: 4559.99, reads: 63858.93, writes: 18225.98, response time: 6.92ms (95%), errors: 0.00, reconnects:  0.00
[  54s] threads: 16, tps: 4435.00, reads: 62067.05, writes: 17738.01, response time: 7.33ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 16, tps: 4572.00, reads: 63994.98, writes: 18296.99, response time: 6.96ms (95%), errors: 0.00, reconnects:  0.00
[  56s] threads: 16, tps: 4669.00, reads: 65338.97, writes: 18664.99, response time: 6.75ms (95%), errors: 0.00, reconnects:  0.00
[  57s] threads: 16, tps: 4881.01, reads: 68372.07, writes: 19534.02, response time: 6.10ms (95%), errors: 0.00, reconnects:  0.00
[  58s] threads: 16, tps: 4860.00, reads: 68038.99, writes: 19440.00, response time: 6.13ms (95%), errors: 0.00, reconnects:  0.00
[  59s] threads: 16, tps: 4518.98, reads: 63311.79, writes: 18075.94, response time: 7.12ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 4595.01, reads: 64327.08, writes: 18378.02, response time: 6.83ms (95%), errors: 0.00, reconnects:  0.00
[  61s] threads: 16, tps: 4443.02, reads: 62206.27, writes: 17811.08, response time: 7.06ms (95%), errors: 0.00, reconnects:  0.00
[  62s] threads: 16, tps: 4498.00, reads: 62901.00, writes: 17950.00, response time: 7.48ms (95%), errors: 0.00, reconnects:  0.00
[  63s] threads: 16, tps: 4662.98, reads: 65298.75, writes: 18650.93, response time: 7.07ms (95%), errors: 0.00, reconnects:  0.00
[  64s] threads: 16, tps: 4574.01, reads: 64095.16, writes: 18300.05, response time: 6.92ms (95%), errors: 0.00, reconnects:  0.00
[  65s] threads: 16, tps: 4650.00, reads: 65037.97, writes: 18591.99, response time: 6.88ms (95%), errors: 0.00, reconnects:  0.00
[  66s] threads: 16, tps: 4546.00, reads: 63700.07, writes: 18199.02, response time: 7.61ms (95%), errors: 0.00, reconnects:  0.00
[  67s] threads: 16, tps: 4982.00, reads: 69705.93, writes: 19912.98, response time: 5.88ms (95%), errors: 0.00, reconnects:  0.00
