sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2238.57, reads: 31477.99, writes: 8961.29, response time: 11.47ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2775.00, reads: 38878.04, writes: 11104.01, response time: 9.16ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2828.01, reads: 39584.11, writes: 11304.03, response time: 9.01ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2868.00, reads: 40173.98, writes: 11473.00, response time: 9.03ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2911.00, reads: 40746.94, writes: 11658.98, response time: 8.76ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2962.99, reads: 41475.89, writes: 11844.97, response time: 8.60ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 2978.02, reads: 41673.23, writes: 11908.07, response time: 8.57ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3031.99, reads: 42365.92, writes: 12121.98, response time: 8.28ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3030.00, reads: 42490.04, writes: 12128.01, response time: 8.33ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3163.00, reads: 44316.98, writes: 12658.99, response time: 7.83ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3215.00, reads: 44969.94, writes: 12849.98, response time: 7.98ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3176.00, reads: 44498.06, writes: 12702.02, response time: 7.81ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3257.00, reads: 45572.01, writes: 13027.00, response time: 7.62ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3277.00, reads: 45883.98, writes: 13106.99, response time: 7.66ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3368.99, reads: 47183.85, writes: 13481.96, response time: 7.49ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3304.01, reads: 46223.16, writes: 13207.05, response time: 7.76ms (95%), errors: 0.00, reconnects:  0.00
