procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 121123968  24260 249308    0    0   256   287    1    0  1  0 97  2  0
14  8      0 120501656  28512 260652    0    0 499924 19900 165156 323528 13  6 69 13  0
10  9      0 120102688  30512 267664    0    0 374976 24016 213584 368749 17  7 66 11  0
 6  3      0 119731136  32504 278908    0    0 356964 24488 214751 373351 17  6 66 11  0
13  7      0 119374768  34456 287836    0    0 339996 24208 231275 382301 19  7 64 10  0
10 10      0 119039880  36460 297400    0    0 320076 23836 234016 392251 20  7 64  9  0
 8 11      0 118714608  38460 306300    0    0 307888 24408 224101 401493 19  6 66  9  0
21  3      0 118406736  40460 315864    0    0 289560 24856 226735 412333 18  7 66  9  0
16  6      0 118123816  42468 325176    0    0 273464 24616 223003 409821 19  6 66  9  0
17  5      0 117849392  44476 334052    0    0 262980 24468 246576 427114 20  7 64  8  0
14  8      0 117595776  46484 342624    0    0 240112 24412 243718 425695 21  7 64  8  0
15  3      0 117345704  48452 351468    0    0 232244 24444 246816 432378 19  7 66  8  0
23  2      0 117107056  50448 360000    0    0 222196 24546 242986 442530 20  6 66  7  0
14  6      0 116879720  52456 369044    0    0 211116 25310 253691 456776 20  7 66  7  0
18  4      0 116674984  54412 377316    0    0 191144 23976 252959 442710 21  7 65  8  0
11  9      0 116475240  56344 385644    0    0 184040 24796 272940 463497 23  7 64  7  0
15  5      0 116287968  58304 394028    0    0 175368 24936 262728 470739 21  7 66  6  0
13  5      0 116109176  60236 402240    0    0 167112 25060 270308 478949 21  7 66  6  0
11  6      0 115928952  62180 410916    0    0 156328 24586 265115 470359 21  7 67  6  0
17  3      0 115762776  64096 419476    0    0 150368 24748 286645 485567 23  7 65  6  0
17  2      0 115607632  66068 428012    0    0 139160 24940 296892 487032 24  7 64  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  7      0 115409040  68696 456568    0    0 147268 87244 288781 505676 24  7 64  5  0
14  4      0 115156720  71404 489456    0    0 338028 133344 262149 478634 23  7 65  5  0
 3 12      0 114989528  73412 539408    0    0 448244 252240 241742 439963 22  7 64  6  0
 7 12      0 114898448  75500 506096    0    0 320436 166728 272846 472983 23  7 64  6  0
26  4      0 114743024  77668 559056    0    0 436464 247356 274148 457431 26  7 61  6  0
10  6      0 114596592  79824 601904    0    0 334880 175884 282467 484320 24  7 62  6  0
14  2      0 114454640  82548 640600    0    0 368828 202476 263791 462525 23  8 65  5  0
19  3      0 114352504  84696 635884    0    0 366888 221312 272724 481186 24  7 63  5  0
20  0      0 114249360  86812 651772    0    0 390056 196248 273171 468281 26  8 62  5  0
17  2      0 114157336  88972 647336    0    0 377800 238128 283463 474586 26  8 61  5  0
18  1      0 114129536  91128 583696    0    0 265028 189004 281027 495514 25  7 62  6  0
19  1      0 114023392  93304 610872    0    0 440528 268112 260511 454823 24  8 63  5  0
15  4      0 113870872  95248 683932    0    0 467136 230760 265178 462406 24  8 64  5  0
15  4      0 113793632  97300 690084    0    0 245940 154816 298974 502176 25  8 63  4  0
19  1      0 113751824  99404 655296    0    0 461644 264400 282034 459753 26  7 62  5  0
23  5      0 113694320 101480 636972    0    0 240696 189592 307321 508905 24  7 63  6  0
 3  1      0 113562544 103700 696008    0    0 419196 268224 278917 488493 25  7 64  4  0
15  1      0 113475888 105888 713516    0    0 316988 198178 294697 509804 25  8 64  4  0
17  3      0 113397816 107988 726132    0    0 374476 186848 291769 484662 26  8 63  4  0
17  2      0 113331224 110140 723268    0    0 313944 239356 312988 512632 26  8 62  4  0
 2  6      0 113289848 112212 694328    0    0 271972 167888 293512 495035 24  7 64  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  3      0 113205872 114252 715560    0    0 369796 228112 286258 491978 24  8 64  4  0
20  1      0 113122000 115040 744220    0    0 447612 247780 289536 483570 25  8 63  4  0
16  2      0 113049296 115452 757520    0    0 334372 266764 289546 483628 25  8 63  4  0
 4  7      0 112986240 116524 760444    0    0 364664 203284 300518 505537 27  8 61  4  0
16  4      0 112969088 117552 729796    0    0 191012 179184 313738 515617 24  7 64  5  0
18  2      0 112872328 118608 771236    0    0 362460 214172 305610 498636 25  7 64  4  0
11  2      0 112818928 119684 772240    0    0 372408 192080 299210 503297 25  7 64  4  0
25  3      0 112747456 120744 795932    0    0 326924 249736 305757 513150 26  8 63  3  0
 3  1      0 112704544 121452 785468    0    0 290596 177612 317094 504761 27  8 62  3  0
23  0      0 112682880 121484 761532    0    0 297748 177884 306326 517077 25  7 63  5  0
18  1      0 112574368 121500 819100    0    0 398064 228932 295481 511107 25  7 65  3  0
19  1      0 112526712 121880 820644    0    0 348000 219524 296285 514047 25  8 64  3  0
 6  4      0 112460144 122896 844632    0    0 405292 198040 307053 500111 26  8 63  3  0
24  1      0 112405648 123900 853380    0    0 304028 183932 316925 511590 26  8 63  3  0
14  3      0 112412824 124604 810264    0    0 316688 155198 304761 505615 25  7 64  5  0
42  3      0 112401320 124988 770604    0    0 261912 167184 300845 512479 24  7 65  3  0
 5  1      0 112280456 126108 844504    0    0 393840 270204 294479 504420 26  8 63  3  0
19  1      0 112218496 126792 869152    0    0 361364 218948 311762 506513 26  8 63  3  0
 6  2      0 112157272 127088 886888    0    0 341400 209296 329528 514208 27  8 62  3  0
18  1      0 112164960 127772 838256    0    0 219476 200860 326266 542344 26  8 63  4  0
14  4      0 112083656 128120 878692    0    0 410816 250660 298809 511373 25  8 64  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28  0      0 112045952 129184 876568    0    0 299316 220944 320023 537709 26  8 64  2  0
19  1      0 111995600 129872 892460    0    0 379580 230136 310024 519213 27  8 63  2  0
 4  2      0 111960504 130284 883368    0    0 326972 250028 340740 521511 28  8 61  3  0
 6  4      0 111967376 131348 843192    0    0 236648 192032 324230 539787 26  8 62  4  0
 7  2      0 111911728 132404 867488    0    0 336680 250036 310006 515498 25  8 65  3  0
18  2      0 111856584 133480 891328    0    0 365640 240836 303215 511572 25  7 65  3  0
18  1      0 111788176 134192 921036    0    0 416204 240196 304276 507376 26  7 63  3  0
14  2      0 111739584 134524 930644    0    0 295504 211756 329102 535482 28  8 62  2  0
17  4      0 111755920 135560 876672    0    0 164320 140456 344631 562946 25  8 62  4  0
18  2      0 111640224 136448 957232    0    0 355184 258596 294875 507391 26  8 63  3  0
18  1      0 111599408 137476 970076    0    0 344396 214296 311167 524025 25  8 65  2  0
 5  1      0 111572776 137688 963368    0    0 302560 200940 329085 523822 26  8 64  2  0
21  0      0 111501104 138556 1002180    0    0 343508 189916 324011 513833 27  8 63  2  0
18  2      0 111468432 138868 1001672    0    0 61296 102008 359749 587773 26  7 63  4  0
 9  6      0 111519432 139804 915420    0    0 301960 201440 311182 527528 24  8 65  4  0
19  1      0 111431768 140868 983132    0    0 310932 220424 304214 510898 26  7 64  3  0
 3  2      0 111364256 141828 1008908    0    0 352348 232840 317459 511444 26  8 64  3  0
18  1      0 111348232 142844 996772    0    0 352564 251560 325076 514280 27  8 62  3  0
19  0      0 111353024 143708 963292    0    0 270180 181624 316120 529607 25  8 64  4  0
44  3      0 111292784 143776 998440    0    0 392292 273784 301760 517957 27  7 64  3  0
 4  2      0 111214808 143844 1047404    0    0 350988 195948 301429 508955 25  8 64  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  3      0 111176176 143860 1062212    0    0 360928 236556 316608 509189 26  8 63  3  0
17  2      0 111163608 143900 1045056    0    0 299824 223000 336539 530421 28  8 61  2  0
 3  5      0 111181752 143912 1000240    0    0 198312 152364 343261 555076 26  8 63  4  0
 3  2      0 111093408 143916 1057552    0    0 277948 156032 311253 515755 25  8 64  3  0
20  2      0 111079168 143940 1051372    0    0 430716 277974 303409 510679 26  8 64  2  0
 9  5      0 111061968 143948 1043492    0    0 379320 211620 308340 500009 26  7 64  3  0
18  1      0 111191216 143960 955052    0    0 250996 206380 319179 491897 25  7 65  3  0
19  0      0 111206080 143968 965052    0    0 25628 40084 357946 568184 25  7 66  2  0
22  1      0 111174376 144248 972924    0    0 25492 32840 348917 573339 25  7 66  2  0
24  0      0 111137560 144992 980556    0    0 23832 32664 354434 576741 25  7 66  2  0
22  0      0 111103136 145044 988732    0    0 22984 32888 360929 573751 26  8 65  1  0
18  0      0 111065888 145044 996616    0    0 23492 33348 381687 576796 27  8 64  2  0
 3  1      0 111029024 145076 1004804    0    0 23136 33592 363195 584534 25  8 65  1  0
19  1      0 110993568 145084 1012896    0    0 22696 33268 350381 564451 25  7 66  2  0
 2  1      0 110963032 146020 1020484    0    0 22664 33228 352233 563121 25  7 66  2  0
 3  1      0 110936448 146020 1028468    0    0 21264 33564 354529 563410 26  8 65  1  0
18  1      0 110898256 146020 1036580    0    0 22516 34412 388759 582356 27  8 63  1  0
23  1      0 110868160 146804 1043992    0    0 21720 33872 356318 574320 25  8 66  1  0
14  2      0 110831808 146984 1052320    0    0 20636 33872 352771 578843 24  7 67  1  0
21  1      0 110801464 147284 1059932    0    0 21868 35342 362707 592979 26  7 65  1  0
 3  1      0 110767120 147556 1068220    0    0 20380 34480 366914 575532 27  7 65  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 110738640 147580 1076164    0    0 20096 34444 373119 572065 27  7 64  1  0
19  0      0 110703776 148256 1084116    0    0 21884 35436 374789 595925 26  8 65  1  0
16  2      0 110665232 148516 1092824    0    0 22392 35988 359040 574121 24  8 66  1  0
 1  1      0 110639072 148524 1100916    0    0 21524 36892 381545 596882 25  8 65  1  0
20  0      0 110601520 148544 1108824    0    0 20756 36600 376642 582900 27  8 64  1  0
20  0      0 110572944 148564 1116852    0    0 20464 36604 387368 577913 27  7 64  1  0
