sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2262.52, reads: 31869.24, writes: 9066.08, response time: 11.05ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2771.01, reads: 38749.11, writes: 11073.03, response time: 9.19ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2920.00, reads: 40856.98, writes: 11696.99, response time: 8.36ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2925.00, reads: 41011.01, writes: 11689.00, response time: 8.71ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2967.01, reads: 41511.09, writes: 11870.02, response time: 8.80ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3018.99, reads: 42261.91, writes: 12071.97, response time: 8.39ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3022.00, reads: 42308.04, writes: 12085.01, response time: 8.42ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3039.99, reads: 42577.92, writes: 12157.98, response time: 8.14ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3161.01, reads: 44267.14, writes: 12652.04, response time: 7.85ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3136.99, reads: 43914.85, writes: 12542.96, response time: 8.46ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3222.00, reads: 45086.96, writes: 12884.99, response time: 7.78ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3199.00, reads: 44808.01, writes: 12800.00, response time: 8.12ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3285.01, reads: 45984.14, writes: 13140.04, response time: 7.93ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3273.99, reads: 45840.92, writes: 13105.98, response time: 7.74ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3375.98, reads: 47265.67, writes: 13504.91, response time: 7.32ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3382.02, reads: 47374.35, writes: 13522.10, response time: 7.60ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3414.00, reads: 47743.03, writes: 13648.01, response time: 7.22ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3426.00, reads: 48002.94, writes: 13732.98, response time: 7.51ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3511.01, reads: 49105.12, writes: 14024.04, response time: 7.21ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3473.99, reads: 48603.86, writes: 13884.96, response time: 7.08ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3557.00, reads: 49814.05, writes: 14228.01, response time: 6.95ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3548.99, reads: 49736.92, writes: 14225.98, response time: 7.08ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3512.01, reads: 49162.20, writes: 14022.06, response time: 7.03ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3541.00, reads: 49526.98, writes: 14160.99, response time: 7.09ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 3639.99, reads: 50975.93, writes: 14555.98, response time: 6.78ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3425.00, reads: 47994.98, writes: 13708.00, response time: 7.71ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 3482.95, reads: 48714.24, writes: 13930.78, response time: 7.51ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3502.06, reads: 49077.79, writes: 14011.23, response time: 7.85ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3687.00, reads: 51590.01, writes: 14744.00, response time: 6.75ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 3674.99, reads: 51462.88, writes: 14699.97, response time: 6.83ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 3684.00, reads: 51620.95, writes: 14741.99, response time: 6.82ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 3552.01, reads: 49650.14, writes: 14196.04, response time: 7.41ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 3620.99, reads: 50698.80, writes: 14500.94, response time: 7.30ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 3633.00, reads: 50850.06, writes: 14524.02, response time: 6.93ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 3716.01, reads: 52038.12, writes: 14863.03, response time: 6.87ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 3652.99, reads: 51163.89, writes: 14612.97, response time: 7.14ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 3707.01, reads: 51885.09, writes: 14838.03, response time: 6.86ms (95%), errors: 0.00, reconnects:  0.00
