sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2043.21, reads: 18508.82, writes: 24571.47, response time: 13.71ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2627.01, reads: 23652.12, writes: 31497.17, response time: 10.61ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2688.00, reads: 24180.01, writes: 32281.01, response time: 10.72ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2778.00, reads: 24989.99, writes: 33321.99, response time: 10.37ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2834.95, reads: 25543.54, writes: 34047.39, response time: 10.21ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2920.04, reads: 26263.38, writes: 35048.51, response time: 9.96ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 2921.96, reads: 26313.61, writes: 35052.48, response time: 9.56ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 2858.05, reads: 25699.41, writes: 34276.55, response time: 10.34ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 2998.99, reads: 27019.89, writes: 35986.85, response time: 9.24ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3046.01, reads: 27387.12, writes: 36596.17, response time: 9.09ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3099.00, reads: 27888.01, writes: 37164.02, response time: 9.27ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3091.00, reads: 27824.98, writes: 37072.98, response time: 9.25ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3100.99, reads: 27918.87, writes: 37245.83, response time: 9.35ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3074.01, reads: 27659.11, writes: 36849.15, response time: 9.26ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3160.00, reads: 28430.97, writes: 37925.95, response time: 9.26ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3166.00, reads: 28509.02, writes: 38028.02, response time: 9.05ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3169.95, reads: 28547.51, writes: 38010.35, response time: 9.26ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3309.07, reads: 29756.62, writes: 39703.83, response time: 8.56ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3236.99, reads: 29126.93, writes: 38842.91, response time: 8.96ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3318.92, reads: 29880.30, writes: 39843.06, response time: 8.81ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3188.08, reads: 28696.71, writes: 38243.94, response time: 9.06ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3191.00, reads: 28721.01, writes: 38302.01, response time: 8.73ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 2977.99, reads: 26791.95, writes: 35737.94, response time: 9.90ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 2962.99, reads: 26673.92, writes: 35544.89, response time: 9.72ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 2949.00, reads: 26533.01, writes: 35371.02, response time: 10.12ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 2821.01, reads: 25408.09, writes: 33881.12, response time: 10.05ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 2979.98, reads: 26806.82, writes: 35740.77, response time: 10.52ms (95%), errors: 0.00, reconnects:  0.00
