sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2219.79, reads: 20068.10, writes: 26698.47, response time: 12.08ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2784.03, reads: 25076.24, writes: 33410.33, response time: 10.04ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2790.99, reads: 25133.95, writes: 33491.94, response time: 10.09ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2870.00, reads: 25840.02, writes: 34437.02, response time: 9.77ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2994.00, reads: 26929.98, writes: 35922.97, response time: 9.24ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2992.00, reads: 26929.03, writes: 35874.04, response time: 9.21ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3009.00, reads: 27089.04, writes: 36184.05, response time: 9.25ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3036.99, reads: 27343.94, writes: 36377.92, response time: 9.07ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3103.01, reads: 27915.05, writes: 37251.06, response time: 9.35ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3122.95, reads: 28117.54, writes: 37472.39, response time: 8.76ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3188.05, reads: 28691.45, writes: 38270.60, response time: 8.81ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3156.97, reads: 28405.73, writes: 37852.64, response time: 9.04ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3117.03, reads: 28065.29, writes: 37459.38, response time: 8.80ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3279.00, reads: 29496.96, writes: 39328.95, response time: 8.80ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3279.98, reads: 29523.78, writes: 39343.70, response time: 8.56ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3230.99, reads: 29069.93, writes: 38772.90, response time: 9.14ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3295.99, reads: 29656.90, writes: 39538.87, response time: 8.55ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3352.02, reads: 30177.14, writes: 40271.19, response time: 8.45ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3302.03, reads: 29711.26, writes: 39589.35, response time: 8.66ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3311.95, reads: 29819.58, writes: 39766.45, response time: 8.59ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3374.05, reads: 30370.47, writes: 40464.62, response time: 8.39ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3418.00, reads: 30748.96, writes: 41027.95, response time: 8.37ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 2906.97, reads: 26164.70, writes: 34864.60, response time: 10.92ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 2507.99, reads: 22562.93, writes: 30103.91, response time: 13.07ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 2578.04, reads: 23206.36, writes: 30936.48, response time: 13.79ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 2517.00, reads: 22664.97, writes: 30186.96, response time: 13.60ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 2551.96, reads: 22967.67, writes: 30647.55, response time: 15.18ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 2581.03, reads: 23223.31, writes: 30949.42, response time: 14.69ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 2602.01, reads: 23402.05, writes: 31230.06, response time: 14.73ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 2665.98, reads: 24000.79, writes: 32012.72, response time: 14.24ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 2609.98, reads: 23481.84, writes: 31296.79, response time: 13.93ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 2630.00, reads: 23701.97, writes: 31586.96, response time: 13.42ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 2604.04, reads: 23404.40, writes: 31228.53, response time: 13.98ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 2657.00, reads: 23942.98, writes: 31922.98, response time: 13.49ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 2744.00, reads: 24660.97, writes: 32892.97, response time: 12.81ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 2640.00, reads: 23800.02, writes: 31660.02, response time: 13.66ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 2582.00, reads: 23210.02, writes: 30999.02, response time: 16.01ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 16, tps: 2651.00, reads: 23882.98, writes: 31841.97, response time: 12.70ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 16, tps: 2663.98, reads: 23974.83, writes: 32012.77, response time: 14.09ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 2655.02, reads: 23886.15, writes: 31800.20, response time: 14.94ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 16, tps: 2667.96, reads: 24021.61, writes: 32070.47, response time: 12.28ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 16, tps: 2491.04, reads: 22404.39, writes: 29836.52, response time: 15.51ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 16, tps: 2673.00, reads: 24050.02, writes: 32045.03, response time: 13.59ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 16, tps: 2582.00, reads: 23242.98, writes: 30992.98, response time: 14.94ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 16, tps: 2604.00, reads: 23453.98, writes: 31257.97, response time: 15.73ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 16, tps: 2524.97, reads: 22708.75, writes: 30326.67, response time: 18.47ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 16, tps: 2470.00, reads: 22228.00, writes: 29608.99, response time: 17.19ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 16, tps: 3028.03, reads: 27267.28, writes: 36394.37, response time: 9.70ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 16, tps: 3458.98, reads: 31111.81, writes: 41464.75, response time: 8.24ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 3490.02, reads: 31428.22, writes: 41902.30, response time: 7.58ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 16, tps: 3433.01, reads: 30891.05, writes: 41146.06, response time: 8.29ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 16, tps: 3418.00, reads: 30750.01, writes: 41034.02, response time: 8.65ms (95%), errors: 0.00, reconnects:  0.00
[  53s] threads: 16, tps: 3490.99, reads: 31415.95, writes: 41893.94, response time: 7.79ms (95%), errors: 0.00, reconnects:  0.00
[  54s] threads: 16, tps: 3498.96, reads: 31487.60, writes: 41996.46, response time: 7.67ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 16, tps: 3499.05, reads: 31502.41, writes: 41985.54, response time: 7.77ms (95%), errors: 0.00, reconnects:  0.00
[  56s] threads: 16, tps: 3396.00, reads: 30580.99, writes: 40799.99, response time: 8.44ms (95%), errors: 0.00, reconnects:  0.00
[  57s] threads: 16, tps: 3421.00, reads: 30793.99, writes: 41011.99, response time: 8.43ms (95%), errors: 0.00, reconnects:  0.00
[  58s] threads: 16, tps: 3481.00, reads: 31305.99, writes: 41770.99, response time: 7.98ms (95%), errors: 0.00, reconnects:  0.00
[  59s] threads: 16, tps: 3434.00, reads: 30905.98, writes: 41232.98, response time: 8.07ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 3482.00, reads: 31340.04, writes: 41742.05, response time: 7.70ms (95%), errors: 0.00, reconnects:  0.00
[  61s] threads: 16, tps: 3505.96, reads: 31554.65, writes: 42096.54, response time: 7.47ms (95%), errors: 0.00, reconnects:  0.00
[  62s] threads: 16, tps: 3447.98, reads: 31050.84, writes: 41355.79, response time: 7.97ms (95%), errors: 0.00, reconnects:  0.00
[  63s] threads: 16, tps: 3384.05, reads: 30431.48, writes: 40601.65, response time: 8.56ms (95%), errors: 0.00, reconnects:  0.00
[  64s] threads: 16, tps: 3429.00, reads: 30860.01, writes: 41162.01, response time: 7.86ms (95%), errors: 0.00, reconnects:  0.00
[  65s] threads: 16, tps: 3415.00, reads: 30734.02, writes: 40976.03, response time: 8.02ms (95%), errors: 0.00, reconnects:  0.00
[  66s] threads: 16, tps: 3363.96, reads: 30294.64, writes: 40371.52, response time: 8.25ms (95%), errors: 0.00, reconnects:  0.00
[  67s] threads: 16, tps: 3331.03, reads: 29964.28, writes: 39965.37, response time: 8.08ms (95%), errors: 0.00, reconnects:  0.00
[  68s] threads: 16, tps: 3391.98, reads: 30531.80, writes: 40717.73, response time: 8.37ms (95%), errors: 0.00, reconnects:  0.00
