procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1  62004 121178336  23876 280476   26   57  1708  1500    1    2  7  2 84  7  0
10  7  62004 120563360  28472 289980    0    0 472244 23268 160756 292813 15  5 68 12  0
11  6  62004 120194656  30216 302468    0    0 331380 27304 172728 320830 17  6 68 10  0
 8  2  62004 119853360  32208 318972    0    0 316792 28696 183489 338803 16  5 69  9  0
20  6  62004 119536744  34184 334400    0    0 290608 27356 182636 337205 16  6 69  9  0
 9  6  62004 119228208  36156 349572    0    0 279984 28160 213283 359715 20  6 66  8  0
10  8  62004 118948432  38168 365092    0    0 259176 27688 203674 354909 20  6 66  8  0
17  4  62004 118678672  40168 380040    0    0 245552 27544 198463 358421 18  6 69  7  0
 7  6  62004 118417264  42168 394680    0    0 241868 28348 208870 373138 19  6 68  7  0
 4  3  62004 118162984  44168 409944    0    0 228012 27504 208661 371013 19  6 68  7  0
11  4  62004 117930216  46168 424212    0    0 210528 27388 223086 374736 20  6 67  7  0
10  4  62004 117705920  48168 438940    0    0 203016 27568 224193 385637 20  6 67  7  0
22  4  62004 117483968  50176 453572    0    0 195568 28216 220434 393256 19  6 68  6  0
 6 10  62004 117272160  52176 467960    0    0 186976 27612 227683 398478 19  6 69  6  0
25  3  62004 117081968  54156 481940    0    0 164832 92052 212924 375528 18  5 70  6  0
 9  2  62004 116902752  56124 495568    0    0 161148 27000 236691 389064 22  6 67  6  0
 8  3  62004 116710488  58124 509552    0    0 160960 28480 251477 416665 22  6 66  5  0
 1  2  62004 116530608  60248 524036    0    0 153696 28368 251937 418708 20  6 68  5  0
16  4  62004 116360168  62256 538676    0    0 146736 28140 248515 420034 20  6 69  5  0
 2  6  62004 116195824  64240 553756    0    0 140276 28412 246873 422055 21  6 68  5  0
 4  1  62004 116044712  66360 567764    0    0 132420 27644 261859 417120 23  6 66  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1  62004 115871760  68844 592316    0    0 127832 108404 247489 405971 24  6 65  5  0
24  5  62004 115724376  71752 604944    0    0 117664 120764 247285 423907 22  7 67  5  0
 2  8  62004 115493744  73612 634172    0    0 542108 272920 171039 327164 18  5 69  8  0
 4  8  62004 115434688  75484 640408    0    0 737464 420024 105408 247655 15  4 71 10  0
 3  5  62004 115368792  76864 662204    0    0 662456 428784 104340 236021 16  4 70  9  0
24  3  62004 115358576  77392 651084    0    0 435944 284460 30952 92599  8  2 81  9  0
10  8  62004 115310288  78632 655912    0    0 610280 406000 80966 183718 12  3 74 11  0
 2 11  62004 115250536  80096 668636    0    0 695556 443012 79970 211442 14  4 72 11  0
 2  7  62004 115207992  81300 666804    0    0 722012 452512 72895 194846 12  4 74 10  0
 7  4  62004 115159232  82716 676416    0    0 642232 424670 90222 212030 15  4 71 10  0
 1  8  62004 115126288  83276 690872    0    0 454208 308360 30529 91355  9  2 80  9  0
 5  2  62004 115106648  83672 701772    0    0 482220 331888 26040 80604  7  2 84  7  0
 2  9  62004 115093488  84112 693816    0    0 525672 335744 29301 92834  7  2 82  9  0
 1 10  62004 115081176  84692 684212    0    0 528096 326496 33755 106981  8  2 79 11  0
 3  4  62004 115043936  85568 691964    0    0 552044 362762 46870 135551 11  2 74 12  0
 5  8  62004 115022184  86360 692064    0    0 562736 353108 48803 136129 11  2 77 10  0
 1  6  62004 114966608  87384 717888    0    0 621140 405224 70250 170238 12  3 76  9  0
12  5  62004 114946112  87708 703264    0    0 554188 427696 51522 136728 10  3 77 11  0
 2  6  62004 114918080  87992 711676    0    0 637200 407372 52203 152611 10  2 78 10  0
 6  3  62004 114878352  88440 709012    0    0 576772 397984 87353 196898 15  4 74  8  0
 3  9  62004 114842208  88756 713100    0    0 653636 404272 74293 179405 13  3 74 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  8  62004 114805520  89108 723872    0    0 638024 392556 56403 159011 11  3 77  8  0
 6  6  62004 114769136  89472 722736    0    0 603024 371116 63787 181723 12  3 76  9  0
16  4  62004 114731440  89784 725820    0    0 545240 360748 60777 155529 10  3 78  8  0
 7  7  62004 114703200  90148 731152    0    0 590944 361348 70969 176533 14  3 74  9  0
 1  6  62004 114671328  90388 732308    0    0 613624 384700 49784 144926 11  2 77  9  0
16  5  62000 114650296  90664 740504    0    0 549924 359800 43981 132694  9  3 79  9  0
 5  7  62000 114625368  90992 737324    0    0 562028 343296 49095 137659 10  2 78  9  0
 3  9  62000 114599576  91224 743912    0    0 540344 330700 46735 133138  9  2 79 10  0
 3 12  62000 114582424  91476 746932    0    0 496368 325640 38515 116532 11  2 76 10  0
 2 10  62000 114550696  91660 762864    0    0 556900 326168 39272 114462 10  2 77 11  0
 6  1  62000 114537296  91836 758208    0    0 514064 331784 34689 104187  8  2 80 10  0
 5  4  62000 114505616  92068 779048    0    0 548304 328704 38496 119708  9  2 80  9  0
 5  2  62000 114504176  92256 752684    0    0 596160 358536 36197 115631  9  2 80  9  0
 3  2  62000 114476584  92624 760268    0    0 613800 362804 55709 149503 13  2 76  9  0
 7  7  62000 114454936  92996 760064    0    0 591548 317908 49179 140277 10  2 77 10  0
 1 11  62000 114429256  93280 770224    0    0 647468 312632 34163 112580  8  2 79 12  0
18  0  62000 114472832  94252 759868    0    0 479116 155116 118756 244832 13  3 73 11  0
24  4  62000 114405792  96420 768508    0    0 77240 41680 241936 428153 20  6 70  4  0
17  3  62000 114319888  97860 779120    0    0 70064 28868 258274 414643 23  6 68  3  0
 4  5  62000 114230544  99392 791832    0    0 69112 29024 257130 420991 23  6 68  3  0
14  3  62000 114145296 100892 805596    0    0 69268 29780 257442 429799 21  6 70  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  1  62000 114051680 102452 818508    0    0 63676 30124 260263 436668 21  6 70  3  0
 3  2  62000 113961520 103940 831588    0    0 64748 29632 252453 427398 21  6 70  3  0
12  5  62000 113870080 105524 844536    0    0 63116 30900 280854 442322 25  6 66  3  0
 9  3  62000 113787232 106976 858064    0    0 60588 30172 272973 426042 23  6 69  3  0
25  0  62000 113699728 108444 870876    0    0 55812 95488 259687 423269 21  6 71  3  0
27  2  62000 113621680 109912 883836    0    0 56292 31772 270132 446756 22  6 69  3  0
15  2  62000 113537136 111408 897240    0    0 55728 32092 274957 435696 22  6 70  3  0
17  1  62000 113454464 112952 910920    0    0 55384 32528 312101 471855 25  7 66  3  0
17  0  62000 113377184 114536 924212    0    0 52380 32488 309826 485962 25  6 66  3  0
27  1  62000 113300160 116140 937552    0    0 51792 32676 286535 450527 22  6 69  3  0
17  0  62000 113224592 117680 951328    0    0 51588 32860 283678 469731 23  6 69  3  0
 3  2  62000 113150176 119200 965292    0    0 50344 34028 296589 490961 23  7 67  3  0
 5  2  62000 113077240 120664 978416    0    0 44752 32732 301093 482054 24  7 67  3  0
30  0  62000 113004432 122060 991712    0    0 45068 33532 308239 493940 24  7 66  3  0
15  3  62000 112937544 122480 1005940    0    0 45684 34325 291763 482104 24  6 68  2  0
 2  1  62000 112872040 122676 1019924    0    0 46016 34383 284072 488237 22  6 69  3  0
