procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 702752 120444984  17792 738784    0    0    68   311    0    0 12  9 78  1  0
 9  2 702752 119867272  21228 742088    0    0 440036 16916 111645 273093 19  7 66  8  0
15  8 702752 119533376  23236 750432    0    0 310244 20512 147097 292000 23  8 63  6  0
21  2 702752 119222640  25236 758644    0    0 301412 20824 151233 314538 24  8 62  6  0
22  7 702752 118927424  27236 766228    0    0 283136 20512 147045 314162 24  8 62  6  0
 8  4 702752 118642016  29228 773828    0    0 267928 20960 145984 314426 24  8 62  6  0
13  1 702752 118379760  31216 781524    0    0 257372 20572 146498 322089 24  8 62  5  0
13  5 702752 118115968  33208 788720    0    0 246408 20520 142495 321518 24  8 62  5  0
19  6 702752 117871624  35176 795844    0    0 234648 20228 147476 326357 25  8 62  5  0
10  6 702752 117639200  37176 802860    0    0 223508 20624 152743 334296 25  8 62  5  0
18  3 702752 117410160  39176 809568    0    0 216556 20360 157340 333912 25  8 62  5  0
16  6 702752 117186800  41184 816812    0    0 209704 20804 163541 349120 26  8 61  5  0
16  1 702752 116978976  43176 824008    0    0 198732 20252 155030 344347 25  8 62  5  0
18  3 702752 116778960  45192 830420    0    0 190536 20700 163453 354352 26  8 62  5  0
21  2 702752 116576928  47172 837280    0    0 180616 20652 157322 343065 26  8 62  4  0
13  2 702752 116399920  49176 844044    0    0 174168 20812 166804 362716 26  8 61  4  0
20  4 702752 116218384  51176 850452    0    0 164900 20540 165270 364124 26  8 61  4  0
17  3 702752 116057536  53172 857164    0    0 156700 20580 168031 361954 27  8 61  4  0
 6  2 702752 115890400  55152 863580    0    0 148188 20988 170459 375783 27  8 61  4  0
15  3 702752 115734576  56868 870708    0    0 145004 20908 171072 380955 26  8 61  4  0
19  5 702752 115575952  58848 878788    0    0 140052 20616 176944 384788 27  8 61  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  1 702752 115403536  61296 902628    0    0 140508 89168 184367 392241 28  9 59  4  0
14  3 702752 115273480  63676 904664    0    0 127704 62504 179773 391489 27  9 60  4  0
19  2 702752 115134816  66100 909512    0    0 121260 57844 176073 380485 28  9 59  4  0
18  2 702752 114949592  68440 958252    0    0 188232 107512 177812 382706 28  9 60  4  0
16  5 702752 114827792  70564 965400    0    0 119376 48044 190051 399651 28  9 59  4  0
12  4 702752 114620672  72612 1055648    0    0 276728 190308 172446 373625 27  9 60  4  0
18  5 702752 114459584  74736 1106024    0    0 271924 208968 173016 376552 27  9 60  4  0
22  3 702752 114250000  76756 1209936    0    0 277216 194716 180794 390318 28  8 60  4  0
17  6 702752 114301680  78760 1062456    0    0 115704 46208 188932 403112 28  9 58  5  0
20  2 702752 114176000  80956 1084704    0    0 195240 145612 191505 405330 29  9 58  4  0
19  3 702752 114083424  83020 1082820    0    0 118144 50932 188575 400145 28  9 59  4  0
21  3 702752 113945152  85156 1126176    0    0 214448 163016 186056 394205 28  9 60  4  0
17  4 702752 113804128  87184 1189796    0    0 212384 151744 188440 395959 28  9 60  3  0
23  3 702752 113723432  89340 1177280    0    0 198520 155428 185016 393523 29  9 59  3  0
19  7 702752 113643136  91324 1182064    0    0 77164 21788 196567 413292 28  9 59  4  0
20  2 702752 113593336  93448 1153324    0    0 193660 154064 192067 405551 28  9 59  4  0
28  3 702752 113492304  95464 1171116    0    0 172032 123928 189558 406410 28  9 60  3  0
20  2 702752 113448048  97628 1140596    0    0 199312 167028 195879 407828 28  9 59  3  0
20  4 702752 113340632  99656 1173740    0    0 177020 134468 189150 405960 29  9 59  4  0
16  4 702752 113333304 101664 1112268    0    0 85044 50024 202498 425297 30  9 57  5  0
21  2 702752 113200672 103832 1172676    0    0 183200 153504 190950 402193 29  9 58  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  3 702752 113070928 108292 1235832    0    0 211188 174480 198172 404845 29  9 59  3  0
16  5 702752 113033880 109684 1206944    0    0 67976 31924 206001 419474 29  9 59  4  0
16  5 702752 112928704 110752 1245812    0    0 258644 249496 191295 396784 28  9 59  3  0
18  4 702752 112823512 111500 1291408    0    0 166296 126268 192402 407115 28  9 59  3  0
16  4 702752 112821424 111776 1233780    0    0 63556 40200 201182 429879 30  8 58  4  0
15  3 702752 112766592 112908 1229968    0    0 173372 156736 196497 401617 29  9 57  5  0
23  2 702752 112615288 113924 1321464    0    0 172352 153304 202267 421291 29  9 60  2  0
16  7 702752 112736008 114652 1147028    0    0 69468 34608 203195 421843 29  9 59  3  0
20  2 702752 112649424 114924 1185712    0    0 87888 77432 207196 432094 29 10 59  3  0
20  2 702752 112457392 115728 1325252    0    0 288744 274340 195620 408093 29  9 60  3  0
24  1 702752 112335312 116004 1391132    0    0 218108 203248 200031 409301 29 10 59  2  0
11  3 702752 112362096 117088 1315404    0    0 103724 154972 202147 420729 28  9 60  3  0
29  1 702752 112199920 118136 1422104    0    0 257456 235648 202283 410853 29 10 59  2  0
20  4 702752 112240984 118376 1335552    0    0 73212 54248 210723 438607 30  9 58  4  0
21  1 702752 112284400 119404 1248040    0    0 81996 73652 205206 429362 29  9 59  3  0
24  1 702752 112119632 120480 1364120    0    0 213884 204068 199606 417208 29  9 59  3  0
20  2 702752 112152864 121460 1288524    0    0 99848 84560 202494 425354 29  8 59  3  0
20  0 702752 112018528 122532 1378024    0    0 198712 201988 200410 417190 28  9 59  3  0
 5  4 702752 111961088 123268 1392872    0    0 179140 171264 202997 422071 29  9 59  2  0
19  2 702752 111918520 123292 1391064    0    0 88008 81324 211555 436515 30  9 59  3  0
